,schedule_date,schedule_season,schedule_week,team,score,opponent_score,opponent_team,team_favorite_id,spread_favorite,over_under_line,margin,home_team,id
2026,2017-12-24,2017,16,LAC,14.0,7.0,NYJ,LAC,-7.5,42.5,7.0,NYJ,LAC2017-12-24
2028,2017-12-24,2017,16,LAR,27.0,23.0,TEN,LAR,-5.5,46.0,4.0,TEN,LAR2017-12-24
2023,2017-12-24,2017,16,MIA,13.0,29.0,KC,KC,-11.0,43.5,-16.0,KC,MIA2017-12-24
2024,2017-12-24,2017,16,NE,37.0,16.0,BUF,NE,-11.0,47.5,21.0,NE,NE2017-12-24
2025,2017-12-24,2017,16,NO,23.0,13.0,ATL,NO,-5.5,52.0,10.0,NO,NO2017-12-24
2018,2017-12-24,2017,16,NYG,0.0,23.0,ARI,ARI,-3.0,39.0,-23.0,ARI,NYG2017-12-24
2026,2017-12-24,2017,16,NYJ,7.0,14.0,LAC,LAC,-7.5,42.5,-7.0,NYJ,NYJ2017-12-24
2022,2017-12-24,2017,16,SEA,21.0,12.0,DAL,DAL,-4.5,47.0,9.0,DAL,SEA2017-12-24
2027,2017-12-24,2017,16,SF,44.0,33.0,JAX,JAX,-4.0,43.0,11.0,SF,SF2017-12-24
2019,2017-12-24,2017,16,TB,19.0,22.0,CAR,CAR,-10.0,46.5,-3.0,CAR,TB2017-12-24
2028,2017-12-24,2017,16,TEN,23.0,27.0,LAR,LAR,-5.5,46.0,-4.0,TEN,TEN2017-12-24
2029,2017-12-24,2017,16,WAS,27.0,11.0,DEN,WAS,-3.0,39.5,16.0,WAS,WAS2017-12-24
2030,2017-12-25,2017,16,HOU,6.0,34.0,PIT,PIT,-8.0,45.5,-28.0,HOU,HOU2017-12-25
2031,2017-12-25,2017,16,OAK,10.0,19.0,PHI,PHI,-10.0,46.0,-9.0,PHI,OAK2017-12-25
2031,2017-12-25,2017,16,PHI,19.0,10.0,OAK,PHI,-10.0,46.0,9.0,PHI,PHI2017-12-25
2030,2017-12-25,2017,16,PIT,34.0,6.0,HOU,PIT,-8.0,45.5,28.0,HOU,PIT2017-12-25
2045,2017-12-31,2017,17,ARI,26.0,24.0,SEA,SEA,-8.0,38.0,2.0,SEA,ARI2017-12-31
2032,2017-12-31,2017,17,ATL,22.0,10.0,CAR,ATL,-5.0,44.5,12.0,ATL,ATL2017-12-31
2033,2017-12-31,2017,17,BAL,27.0,31.0,CIN,BAL,-8.0,40.0,-4.0,BAL,BAL2017-12-31
2039,2017-12-31,2017,17,BUF,22.0,16.0,MIA,BUF,-2.5,41.5,6.0,MIA,BUF2017-12-31
2032,2017-12-31,2017,17,CAR,10.0,22.0,ATL,ATL,-5.0,44.5,-12.0,ATL,CAR2017-12-31
2040,2017-12-31,2017,17,CHI,10.0,23.0,MIN,MIN,-13.5,38.5,-13.0,MIN,CHI2017-12-31
2033,2017-12-31,2017,17,CIN,31.0,27.0,BAL,BAL,-8.0,40.0,4.0,BAL,CIN2017-12-31
2044,2017-12-31,2017,17,CLE,24.0,28.0,PIT,PIT,-5.0,38.5,-4.0,PIT,CLE2017-12-31
2043,2017-12-31,2017,17,DAL,6.0,0.0,PHI,DAL,-3.5,41.0,6.0,PHI,DAL2017-12-31
2034,2017-12-31,2017,17,DEN,24.0,27.0,KC,DEN,-3.0,37.5,-3.0,DEN,DEN2017-12-31
2035,2017-12-31,2017,17,DET,35.0,11.0,GB,DET,-7.5,44.5,24.0,DET,DET2017-12-31
2035,2017-12-31,2017,17,GB,11.0,35.0,DET,DET,-7.5,44.5,-24.0,DET,GB2017-12-31
2036,2017-12-31,2017,17,HOU,13.0,22.0,IND,IND,-5.5,41.5,-9.0,IND,HOU2017-12-31
2036,2017-12-31,2017,17,IND,22.0,13.0,HOU,IND,-5.5,41.5,9.0,IND,IND2017-12-31
2047,2017-12-31,2017,17,JAX,10.0,15.0,TEN,TEN,-2.5,40.0,-5.0,TEN,JAX2017-12-31
2034,2017-12-31,2017,17,KC,27.0,24.0,DEN,DEN,-3.0,37.5,3.0,DEN,KC2017-12-31
2037,2017-12-31,2017,17,LAC,30.0,10.0,OAK,LAC,-7.0,43.0,20.0,LAC,LAC2017-12-31
2038,2017-12-31,2017,17,LAR,13.0,34.0,SF,SF,-6.0,44.5,-21.0,LAR,LAR2017-12-31
2039,2017-12-31,2017,17,MIA,16.0,22.0,BUF,BUF,-2.5,41.5,-6.0,MIA,MIA2017-12-31
2040,2017-12-31,2017,17,MIN,23.0,10.0,CHI,MIN,-13.5,38.5,13.0,MIN,MIN2017-12-31
2041,2017-12-31,2017,17,NE,26.0,6.0,NYJ,NE,-17.0,43.5,20.0,NE,NE2017-12-31
2046,2017-12-31,2017,17,NO,24.0,31.0,TB,NO,-6.0,49.0,-7.0,TB,NO2017-12-31
2042,2017-12-31,2017,17,NYG,18.0,10.0,WAS,WAS,-4.5,41.0,8.0,NYG,NYG2017-12-31
2041,2017-12-31,2017,17,NYJ,6.0,26.0,NE,NE,-17.0,43.5,-20.0,NE,NYJ2017-12-31
2037,2017-12-31,2017,17,OAK,10.0,30.0,LAC,LAC,-7.0,43.0,-20.0,LAC,OAK2017-12-31
2043,2017-12-31,2017,17,PHI,0.0,6.0,DAL,DAL,-3.5,41.0,-6.0,PHI,PHI2017-12-31
2044,2017-12-31,2017,17,PIT,28.0,24.0,CLE,PIT,-5.0,38.5,4.0,PIT,PIT2017-12-31
2045,2017-12-31,2017,17,SEA,24.0,26.0,ARI,SEA,-8.0,38.0,-2.0,SEA,SEA2017-12-31
2038,2017-12-31,2017,17,SF,34.0,13.0,LAR,SF,-6.0,44.5,21.0,LAR,SF2017-12-31
2046,2017-12-31,2017,17,TB,31.0,24.0,NO,NO,-6.0,49.0,7.0,TB,TB2017-12-31
2047,2017-12-31,2017,17,TEN,15.0,10.0,JAX,TEN,-2.5,40.0,5.0,TEN,TEN2017-12-31
2042,2017-12-31,2017,17,WAS,10.0,18.0,NYG,WAS,-4.5,41.0,-8.0,NYG,WAS2017-12-31
2048,2018-09-06,2018,1,ATL,12.0,18.0,PHI,PHI,-1.0,44.5,-6.0,PHI,ATL2018-09-06
2048,2018-09-06,2018,1,PHI,18.0,12.0,ATL,PHI,-1.0,44.5,6.0,PHI,PHI2018-09-06
2049,2018-09-09,2018,1,ARI,6.0,24.0,WAS,ARI,-2.0,43.5,-18.0,ARI,ARI2018-09-09
2050,2018-09-09,2018,1,BAL,47.0,3.0,BUF,BAL,-7.5,39.0,44.0,BAL,BAL2018-09-09
2050,2018-09-09,2018,1,BUF,3.0,47.0,BAL,BAL,-7.5,39.0,-44.0,BAL,BUF2018-09-09
2051,2018-09-09,2018,1,CAR,16.0,8.0,DAL,CAR,-2.5,42.5,8.0,CAR,CAR2018-09-09
2054,2018-09-09,2018,1,CHI,23.0,24.0,GB,GB,-6.5,45.0,-1.0,GB,CHI2018-09-09
2055,2018-09-09,2018,1,CIN,34.0,23.0,IND,CIN,-1.0,47.5,11.0,IND,CIN2018-09-09
2052,2018-09-09,2018,1,CLE,21.0,21.0,PIT,PIT,-3.5,41.0,0.0,CLE,CLE2018-09-09
2051,2018-09-09,2018,1,DAL,8.0,16.0,CAR,CAR,-2.5,42.5,-8.0,CAR,DAL2018-09-09
2053,2018-09-09,2018,1,DEN,27.0,24.0,SEA,DEN,-3.0,42.5,3.0,DEN,DEN2018-09-09
2054,2018-09-09,2018,1,GB,24.0,23.0,CHI,GB,-6.5,45.0,1.0,GB,GB2018-09-09
2059,2018-09-09,2018,1,HOU,20.0,27.0,NE,NE,-6.0,49.5,-7.0,NE,HOU2018-09-09
2055,2018-09-09,2018,1,IND,23.0,34.0,CIN,CIN,-1.0,47.5,-11.0,IND,IND2018-09-09
2061,2018-09-09,2018,1,JAX,20.0,15.0,NYG,JAX,-2.5,43.0,5.0,NYG,JAX2018-09-09
2056,2018-09-09,2018,1,KC,38.0,28.0,LAC,LAC,-3.5,48.0,10.0,LAC,KC2018-09-09
2056,2018-09-09,2018,1,LAC,28.0,38.0,KC,LAC,-3.5,48.0,-10.0,LAC,LAC2018-09-09
2057,2018-09-09,2018,1,MIA,27.0,20.0,TEN,TEN,-1.0,43.5,7.0,MIA,MIA2018-09-09
2058,2018-09-09,2018,1,MIN,24.0,16.0,SF,MIN,-6.0,46.5,8.0,MIN,MIN2018-09-09
2059,2018-09-09,2018,1,NE,27.0,20.0,HOU,NE,-6.0,49.5,7.0,NE,NE2018-09-09
2060,2018-09-09,2018,1,NO,40.0,48.0,TB,NO,-10.0,50.0,-8.0,NO,NO2018-09-09
2061,2018-09-09,2018,1,NYG,15.0,20.0,JAX,JAX,-2.5,43.0,-5.0,NYG,NYG2018-09-09
2052,2018-09-09,2018,1,PIT,21.0,21.0,CLE,PIT,-3.5,41.0,0.0,CLE,PIT2018-09-09
2053,2018-09-09,2018,1,SEA,24.0,27.0,DEN,DEN,-3.0,42.5,-3.0,DEN,SEA2018-09-09
2058,2018-09-09,2018,1,SF,16.0,24.0,MIN,MIN,-6.0,46.5,-8.0,MIN,SF2018-09-09
2060,2018-09-09,2018,1,TB,48.0,40.0,NO,NO,-10.0,50.0,8.0,NO,TB2018-09-09
2057,2018-09-09,2018,1,TEN,20.0,27.0,MIA,TEN,-1.0,43.5,-7.0,MIA,TEN2018-09-09
2049,2018-09-09,2018,1,WAS,24.0,6.0,ARI,ARI,-2.0,43.5,18.0,ARI,WAS2018-09-09
2062,2018-09-10,2018,1,DET,17.0,48.0,NYJ,DET,-7.0,44.0,-31.0,DET,DET2018-09-10
2063,2018-09-10,2018,1,LAR,33.0,13.0,OAK,LAR,-6.5,47.5,20.0,OAK,LAR2018-09-10
2062,2018-09-10,2018,1,NYJ,48.0,17.0,DET,DET,-7.0,44.0,31.0,DET,NYJ2018-09-10
2063,2018-09-10,2018,1,OAK,13.0,33.0,LAR,LAR,-6.5,47.5,-20.0,OAK,OAK2018-09-10
2064,2018-09-13,2018,2,BAL,23.0,34.0,CIN,CIN,-1.0,43.0,-11.0,CIN,BAL2018-09-13
2064,2018-09-13,2018,2,CIN,34.0,23.0,BAL,CIN,-1.0,43.0,11.0,CIN,CIN2018-09-13
2071,2018-09-16,2018,2,ARI,0.0,34.0,LAR,LAR,-13.5,43.5,-34.0,LAR,ARI2018-09-16
2065,2018-09-16,2018,2,ATL,31.0,24.0,CAR,ATL,-5.5,44.0,7.0,ATL,ATL2018-09-16
2066,2018-09-16,2018,2,BUF,20.0,31.0,LAC,LAC,-7.5,41.5,-11.0,BUF,BUF2018-09-16
2065,2018-09-16,2018,2,CAR,24.0,31.0,ATL,ATL,-5.5,44.0,-7.0,ATL,CAR2018-09-16
2072,2018-09-16,2018,2,CLE,18.0,21.0,NO,NO,-10.0,51.0,-3.0,NO,CLE2018-09-16
2067,2018-09-16,2018,2,DAL,20.0,13.0,NYG,DAL,-3.0,42.0,7.0,DAL,DAL2018-09-16
2068,2018-09-16,2018,2,DEN,20.0,19.0,OAK,DEN,-5.5,44.0,1.0,DEN,DEN2018-09-16
2075,2018-09-16,2018,2,DET,27.0,30.0,SF,SF,-6.0,48.5,-3.0,SF,DET2018-09-16
2069,2018-09-16,2018,2,GB,29.0,29.0,MIN,MIN,-2.0,45.0,0.0,GB,GB2018-09-16
2077,2018-09-16,2018,2,HOU,17.0,20.0,TEN,HOU,-3.5,41.0,-3.0,TEN,HOU2018-09-16
2078,2018-09-16,2018,2,IND,21.0,9.0,WAS,WAS,-6.0,48.0,12.0,WAS,IND2018-09-16
2070,2018-09-16,2018,2,JAX,31.0,20.0,NE,NE,-2.0,44.5,11.0,JAX,JAX2018-09-16
2074,2018-09-16,2018,2,KC,42.0,37.0,PIT,PIT,-4.5,52.0,5.0,PIT,KC2018-09-16
2066,2018-09-16,2018,2,LAC,31.0,20.0,BUF,LAC,-7.5,41.5,11.0,BUF,LAC2018-09-16
2071,2018-09-16,2018,2,LAR,34.0,0.0,ARI,LAR,-13.5,43.5,34.0,LAR,LAR2018-09-16
2073,2018-09-16,2018,2,MIA,20.0,12.0,NYJ,NYJ,-3.0,43.0,8.0,NYJ,MIA2018-09-16
2069,2018-09-16,2018,2,MIN,29.0,29.0,GB,MIN,-2.0,45.0,0.0,GB,MIN2018-09-16
2070,2018-09-16,2018,2,NE,20.0,31.0,JAX,NE,-2.0,44.5,-11.0,JAX,NE2018-09-16
2072,2018-09-16,2018,2,NO,21.0,18.0,CLE,NO,-10.0,51.0,3.0,NO,NO2018-09-16
2067,2018-09-16,2018,2,NYG,13.0,20.0,DAL,DAL,-3.0,42.0,-7.0,DAL,NYG2018-09-16
2073,2018-09-16,2018,2,NYJ,12.0,20.0,MIA,NYJ,-3.0,43.0,-8.0,NYJ,NYJ2018-09-16
2068,2018-09-16,2018,2,OAK,19.0,20.0,DEN,DEN,-5.5,44.0,-1.0,DEN,OAK2018-09-16
2076,2018-09-16,2018,2,PHI,21.0,27.0,TB,PHI,-3.0,46.5,-6.0,TB,PHI2018-09-16
2074,2018-09-16,2018,2,PIT,37.0,42.0,KC,PIT,-4.5,52.0,-5.0,PIT,PIT2018-09-16
2075,2018-09-16,2018,2,SF,30.0,27.0,DET,SF,-6.0,48.5,3.0,SF,SF2018-09-16
2076,2018-09-16,2018,2,TB,27.0,21.0,PHI,PHI,-3.0,46.5,6.0,TB,TB2018-09-16
2077,2018-09-16,2018,2,TEN,20.0,17.0,HOU,HOU,-3.5,41.0,3.0,TEN,TEN2018-09-16
2078,2018-09-16,2018,2,WAS,9.0,21.0,IND,WAS,-6.0,48.0,-12.0,WAS,WAS2018-09-16
2079,2018-09-17,2018,2,CHI,24.0,17.0,SEA,CHI,-4.5,42.5,7.0,CHI,CHI2018-09-17
2079,2018-09-17,2018,2,SEA,17.0,24.0,CHI,CHI,-4.5,42.5,-7.0,CHI,SEA2018-09-17
2080,2018-09-20,2018,3,CLE,21.0,17.0,NYJ,CLE,-3.0,41.0,4.0,CLE,CLE2018-09-20
2080,2018-09-20,2018,3,NYJ,17.0,21.0,CLE,CLE,-3.0,41.0,-4.0,CLE,NYJ2018-09-20
2081,2018-09-23,2018,3,ARI,14.0,16.0,CHI,CHI,-5.5,39.0,-2.0,ARI,ARI2018-09-23
2082,2018-09-23,2018,3,ATL,37.0,43.0,NO,ATL,-1.5,54.0,-6.0,ATL,ATL2018-09-23
2083,2018-09-23,2018,3,BAL,27.0,14.0,DEN,BAL,-5.5,46.0,13.0,BAL,BAL2018-09-23
2091,2018-09-23,2018,3,BUF,27.0,6.0,MIN,MIN,-16.5,41.0,21.0,MIN,BUF2018-09-23
2084,2018-09-23,2018,3,CAR,31.0,21.0,CIN,CAR,-2.5,44.0,10.0,CAR,CAR2018-09-23
2081,2018-09-23,2018,3,CHI,16.0,14.0,ARI,CHI,-5.5,39.0,2.0,ARI,CHI2018-09-23
2084,2018-09-23,2018,3,CIN,21.0,31.0,CAR,CAR,-2.5,44.0,-10.0,CAR,CIN2018-09-23
2093,2018-09-23,2018,3,DAL,13.0,24.0,SEA,SEA,-1.0,40.0,-11.0,SEA,DAL2018-09-23
2083,2018-09-23,2018,3,DEN,14.0,27.0,BAL,BAL,-5.5,46.0,-13.0,BAL,DEN2018-09-23
2085,2018-09-23,2018,3,DET,26.0,10.0,NE,NE,-7.0,55.0,16.0,DET,DET2018-09-23
2094,2018-09-23,2018,3,GB,17.0,31.0,WAS,GB,-2.5,45.5,-14.0,WAS,GB2018-09-23
2086,2018-09-23,2018,3,HOU,22.0,27.0,NYG,HOU,-6.5,44.0,-5.0,HOU,HOU2018-09-23
2092,2018-09-23,2018,3,IND,16.0,20.0,PHI,PHI,-6.5,45.5,-4.0,PHI,IND2018-09-23
2087,2018-09-23,2018,3,JAX,6.0,9.0,TEN,JAX,-10.0,39.0,-3.0,JAX,JAX2018-09-23
2088,2018-09-23,2018,3,KC,38.0,27.0,SF,KC,-5.5,53.0,11.0,KC,KC2018-09-23
2089,2018-09-23,2018,3,LAC,23.0,35.0,LAR,LAR,-7.5,49.0,-12.0,LAR,LAC2018-09-23
2089,2018-09-23,2018,3,LAR,35.0,23.0,LAC,LAR,-7.5,49.0,12.0,LAR,LAR2018-09-23
2090,2018-09-23,2018,3,MIA,28.0,20.0,OAK,MIA,-3.0,46.0,8.0,MIA,MIA2018-09-23
2091,2018-09-23,2018,3,MIN,6.0,27.0,BUF,MIN,-16.5,41.0,-21.0,MIN,MIN2018-09-23
2085,2018-09-23,2018,3,NE,10.0,26.0,DET,NE,-7.0,55.0,-16.0,DET,NE2018-09-23
2082,2018-09-23,2018,3,NO,43.0,37.0,ATL,ATL,-1.5,54.0,6.0,ATL,NO2018-09-23
2086,2018-09-23,2018,3,NYG,27.0,22.0,HOU,HOU,-6.5,44.0,5.0,HOU,NYG2018-09-23
2090,2018-09-23,2018,3,OAK,20.0,28.0,MIA,MIA,-3.0,46.0,-8.0,MIA,OAK2018-09-23
2092,2018-09-23,2018,3,PHI,20.0,16.0,IND,PHI,-6.5,45.5,4.0,PHI,PHI2018-09-23
2093,2018-09-23,2018,3,SEA,24.0,13.0,DAL,SEA,-1.0,40.0,11.0,SEA,SEA2018-09-23
2088,2018-09-23,2018,3,SF,27.0,38.0,KC,KC,-5.5,53.0,-11.0,KC,SF2018-09-23
2087,2018-09-23,2018,3,TEN,9.0,6.0,JAX,JAX,-10.0,39.0,3.0,JAX,TEN2018-09-23
2094,2018-09-23,2018,3,WAS,31.0,17.0,GB,GB,-2.5,45.5,14.0,WAS,WAS2018-09-23
2095,2018-09-24,2018,3,PIT,30.0,27.0,TB,PIT,-1.0,55.0,3.0,TB,PIT2018-09-24
2095,2018-09-24,2018,3,TB,27.0,30.0,PIT,PIT,-1.0,55.0,-3.0,TB,TB2018-09-24
2096,2018-09-27,2018,4,LAR,38.0,31.0,MIN,LAR,-7.5,48.5,7.0,LAR,LAR2018-09-27
2096,2018-09-27,2018,4,MIN,31.0,38.0,LAR,LAR,-7.5,48.5,-7.0,LAR,MIN2018-09-27
2097,2018-09-30,2018,4,ARI,17.0,20.0,SEA,SEA,-3.5,40.0,-3.0,ARI,ARI2018-09-30
2098,2018-09-30,2018,4,ATL,36.0,37.0,CIN,ATL,-3.5,52.5,-1.0,ATL,ATL2018-09-30
2108,2018-09-30,2018,4,BAL,26.0,14.0,PIT,PIT,-3.0,51.0,12.0,PIT,BAL2018-09-30
2101,2018-09-30,2018,4,BUF,0.0,22.0,GB,GB,-8.5,43.5,-22.0,GB,BUF2018-09-30
2099,2018-09-30,2018,4,CHI,48.0,10.0,TB,CHI,-3.0,46.0,38.0,CHI,CHI2018-09-30
2098,2018-09-30,2018,4,CIN,37.0,36.0,ATL,ATL,-3.5,52.5,1.0,ATL,CIN2018-09-30
2107,2018-09-30,2018,4,CLE,42.0,45.0,OAK,LVR,-2.5,44.5,-3.0,OAK,CLE2018-09-30
2100,2018-09-30,2018,4,DAL,26.0,24.0,DET,DAL,-2.5,43.5,2.0,DAL,DAL2018-09-30
2100,2018-09-30,2018,4,DET,24.0,26.0,DAL,DAL,-2.5,43.5,-2.0,DAL,DET2018-09-30
2101,2018-09-30,2018,4,GB,22.0,0.0,BUF,GB,-8.5,43.5,22.0,GB,GB2018-09-30
2102,2018-09-30,2018,4,HOU,37.0,34.0,IND,IND,-1.0,48.0,3.0,IND,HOU2018-09-30
2102,2018-09-30,2018,4,IND,34.0,37.0,HOU,IND,-1.0,48.0,-3.0,IND,IND2018-09-30
2103,2018-09-30,2018,4,JAX,31.0,12.0,NYJ,JAX,-7.5,40.5,19.0,JAX,JAX2018-09-30
2104,2018-09-30,2018,4,LAC,29.0,27.0,SF,LAC,-10.5,46.0,2.0,LAC,LAC2018-09-30
2105,2018-09-30,2018,4,MIA,7.0,38.0,NE,NE,-6.5,50.5,-31.0,NE,MIA2018-09-30
2105,2018-09-30,2018,4,NE,38.0,7.0,MIA,NE,-6.5,50.5,31.0,NE,NE2018-09-30
2106,2018-09-30,2018,4,NO,33.0,18.0,NYG,NO,-3.5,51.5,15.0,NYG,NO2018-09-30
2106,2018-09-30,2018,4,NYG,18.0,33.0,NO,NO,-3.5,51.5,-15.0,NYG,NYG2018-09-30
2103,2018-09-30,2018,4,NYJ,12.0,31.0,JAX,JAX,-7.5,40.5,-19.0,JAX,NYJ2018-09-30
2107,2018-09-30,2018,4,OAK,45.0,42.0,CLE,LVR,-2.5,44.5,3.0,OAK,OAK2018-09-30
2109,2018-09-30,2018,4,PHI,23.0,26.0,TEN,PHI,-3.0,41.5,-3.0,TEN,PHI2018-09-30
2108,2018-09-30,2018,4,PIT,14.0,26.0,BAL,PIT,-3.0,51.0,-12.0,PIT,PIT2018-09-30
2097,2018-09-30,2018,4,SEA,20.0,17.0,ARI,SEA,-3.5,40.0,3.0,ARI,SEA2018-09-30
2104,2018-09-30,2018,4,SF,27.0,29.0,LAC,LAC,-10.5,46.0,-2.0,LAC,SF2018-09-30
2099,2018-09-30,2018,4,TB,10.0,48.0,CHI,CHI,-3.0,46.0,-38.0,CHI,TB2018-09-30
2109,2018-09-30,2018,4,TEN,26.0,23.0,PHI,PHI,-3.0,41.5,3.0,TEN,TEN2018-09-30
2110,2018-10-01,2018,4,DEN,23.0,27.0,KC,KC,-3.5,53.5,-4.0,DEN,DEN2018-10-01
2110,2018-10-01,2018,4,KC,27.0,23.0,DEN,KC,-3.5,53.5,4.0,DEN,KC2018-10-01
2111,2018-10-04,2018,5,IND,24.0,38.0,NE,NE,-10.5,49.5,-14.0,NE,IND2018-10-04
2111,2018-10-04,2018,5,NE,38.0,24.0,IND,NE,-10.5,49.5,14.0,NE,NE2018-10-04
2123,2018-10-07,2018,5,ARI,28.0,18.0,SF,SF,-3.0,40.5,10.0,SF,ARI2018-10-07
2122,2018-10-07,2018,5,ATL,17.0,41.0,PIT,PIT,-3.5,57.0,-24.0,PIT,ATL2018-10-07
2115,2018-10-07,2018,5,BAL,9.0,12.0,CLE,BAL,-3.0,44.5,-3.0,CLE,BAL2018-10-07
2112,2018-10-07,2018,5,BUF,13.0,12.0,TEN,TEN,-6.0,38.5,1.0,BUF,BUF2018-10-07
2113,2018-10-07,2018,5,CAR,33.0,31.0,NYG,CAR,-7.0,43.5,2.0,CAR,CAR2018-10-07
2114,2018-10-07,2018,5,CIN,27.0,17.0,MIA,CIN,-6.5,47.5,10.0,CIN,CIN2018-10-07
2115,2018-10-07,2018,5,CLE,12.0,9.0,BAL,BAL,-3.0,44.5,3.0,CLE,CLE2018-10-07
2117,2018-10-07,2018,5,DAL,16.0,19.0,HOU,HOU,-3.5,45.5,-3.0,HOU,DAL2018-10-07
2120,2018-10-07,2018,5,DEN,16.0,34.0,NYJ,NYJ,-1.0,43.0,-18.0,NYJ,DEN2018-10-07
2116,2018-10-07,2018,5,DET,31.0,23.0,GB,GB,-1.0,50.0,8.0,DET,DET2018-10-07
2116,2018-10-07,2018,5,GB,23.0,31.0,DET,GB,-1.0,50.0,-8.0,DET,GB2018-10-07
2117,2018-10-07,2018,5,HOU,19.0,16.0,DAL,HOU,-3.5,45.5,3.0,HOU,HOU2018-10-07
2118,2018-10-07,2018,5,JAX,14.0,30.0,KC,KC,-3.0,48.0,-16.0,KC,JAX2018-10-07
2118,2018-10-07,2018,5,KC,30.0,14.0,JAX,KC,-3.0,48.0,16.0,KC,KC2018-10-07
2119,2018-10-07,2018,5,LAC,26.0,10.0,OAK,LAC,-5.0,52.0,16.0,LAC,LAC2018-10-07
2124,2018-10-07,2018,5,LAR,33.0,31.0,SEA,LAR,-7.5,50.5,2.0,SEA,LAR2018-10-07
2114,2018-10-07,2018,5,MIA,17.0,27.0,CIN,CIN,-6.5,47.5,-10.0,CIN,MIA2018-10-07
2121,2018-10-07,2018,5,MIN,23.0,21.0,PHI,PHI,-3.5,48.0,2.0,PHI,MIN2018-10-07
2113,2018-10-07,2018,5,NYG,31.0,33.0,CAR,CAR,-7.0,43.5,-2.0,CAR,NYG2018-10-07
2120,2018-10-07,2018,5,NYJ,34.0,16.0,DEN,NYJ,-1.0,43.0,18.0,NYJ,NYJ2018-10-07
2119,2018-10-07,2018,5,OAK,10.0,26.0,LAC,LAC,-5.0,52.0,-16.0,LAC,OAK2018-10-07
2121,2018-10-07,2018,5,PHI,21.0,23.0,MIN,PHI,-3.5,48.0,-2.0,PHI,PHI2018-10-07
2122,2018-10-07,2018,5,PIT,41.0,17.0,ATL,PIT,-3.5,57.0,24.0,PIT,PIT2018-10-07
2124,2018-10-07,2018,5,SEA,31.0,33.0,LAR,LAR,-7.5,50.5,-2.0,SEA,SEA2018-10-07
2123,2018-10-07,2018,5,SF,18.0,28.0,ARI,SF,-3.0,40.5,-10.0,SF,SF2018-10-07
2112,2018-10-07,2018,5,TEN,12.0,13.0,BUF,TEN,-6.0,38.5,-1.0,BUF,TEN2018-10-07
2125,2018-10-08,2018,5,NO,43.0,19.0,WAS,NO,-5.5,51.5,24.0,NO,NO2018-10-08
2125,2018-10-08,2018,5,WAS,19.0,43.0,NO,NO,-5.5,51.5,-24.0,NO,WAS2018-10-08
2126,2018-10-11,2018,6,NYG,13.0,34.0,PHI,PHI,-1.5,45.0,-21.0,NYG,NYG2018-10-11
2126,2018-10-11,2018,6,PHI,34.0,13.0,NYG,PHI,-1.5,45.0,21.0,NYG,PHI2018-10-11
2134,2018-10-14,2018,6,ARI,17.0,27.0,MIN,MIN,-10.0,43.5,-10.0,MIN,ARI2018-10-14
2127,2018-10-14,2018,6,ATL,34.0,29.0,TB,ATL,-3.0,57.0,5.0,ATL,ATL2018-10-14
2138,2018-10-14,2018,6,BAL,21.0,0.0,TEN,BAL,-2.5,43.5,21.0,TEN,BAL2018-10-14
2132,2018-10-14,2018,6,BUF,13.0,20.0,HOU,HOU,-10.5,40.5,-7.0,HOU,BUF2018-10-14
2139,2018-10-14,2018,6,CAR,17.0,23.0,WAS,CAR,-1.0,44.5,-6.0,WAS,CAR2018-10-14
2133,2018-10-14,2018,6,CHI,28.0,31.0,MIA,CHI,-7.5,40.5,-3.0,MIA,CHI2018-10-14
2128,2018-10-14,2018,6,CIN,21.0,28.0,PIT,CIN,-1.5,49.5,-7.0,CIN,CIN2018-10-14
2129,2018-10-14,2018,6,CLE,14.0,38.0,LAC,CLE,-1.0,47.0,-24.0,CLE,CLE2018-10-14
2130,2018-10-14,2018,6,DAL,40.0,7.0,JAX,JAX,-3.0,39.0,33.0,DAL,DAL2018-10-14
2131,2018-10-14,2018,6,DEN,20.0,23.0,LAR,LAR,-7.0,50.0,-3.0,DEN,DEN2018-10-14
2132,2018-10-14,2018,6,HOU,20.0,13.0,BUF,HOU,-10.5,40.5,7.0,HOU,HOU2018-10-14
2136,2018-10-14,2018,6,IND,34.0,42.0,NYJ,NYJ,-2.5,47.5,-8.0,NYJ,IND2018-10-14
2130,2018-10-14,2018,6,JAX,7.0,40.0,DAL,JAX,-3.0,39.0,-33.0,DAL,JAX2018-10-14
2135,2018-10-14,2018,6,KC,40.0,43.0,NE,NE,-3.5,59.5,-3.0,NE,KC2018-10-14
2129,2018-10-14,2018,6,LAC,38.0,14.0,CLE,CLE,-1.0,47.0,24.0,CLE,LAC2018-10-14
2131,2018-10-14,2018,6,LAR,23.0,20.0,DEN,LAR,-7.0,50.0,3.0,DEN,LAR2018-10-14
2133,2018-10-14,2018,6,MIA,31.0,28.0,CHI,CHI,-7.5,40.5,3.0,MIA,MIA2018-10-14
2134,2018-10-14,2018,6,MIN,27.0,17.0,ARI,MIN,-10.0,43.5,10.0,MIN,MIN2018-10-14
2135,2018-10-14,2018,6,NE,43.0,40.0,KC,NE,-3.5,59.5,3.0,NE,NE2018-10-14
2136,2018-10-14,2018,6,NYJ,42.0,34.0,IND,NYJ,-2.5,47.5,8.0,NYJ,NYJ2018-10-14
